Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,ILLIQ
2020-09-18,10.25,10.25,9.81999969482422,9.890000343322754,564300,0,0,7.620065659680688e-07
2020-09-21,9.899999618530272,9.960000038146973,9.859999656677246,9.859999656677246,762800,0,0,1.3109646233577157e-07
2020-09-22,9.960000038146973,9.960000038146973,9.850000381469728,9.880000114440918,1280800,0,0,8.588355455750009e-08
2020-09-23,9.899999618530272,9.904999732971191,9.789999961853027,9.850000381469728,192600,0,0,5.970912311431156e-07
2020-09-24,9.850000381469728,9.850000381469728,9.75,9.770000457763672,605500,0,0,1.6515339631664172e-07
2020-09-25,9.770000457763672,9.850000381469728,9.770000457763672,9.8100004196167,692500,0,0,1.1552335553220893e-07
2020-09-28,9.899999618530272,9.9399995803833,9.829999923706056,9.829999923706056,72300,0,0,1.521433702313224e-06
2020-09-29,9.880000114440918,9.880000114440918,9.760000228881836,9.779999732971191,189600,0,0,6.329107888137238e-07
2020-09-30,9.850000381469728,9.850000381469728,9.770000457763672,9.779999732971191,546200,0,0,1.46466356107753e-07
2020-10-01,9.850000381469728,9.850000381469728,9.739999771118164,9.760000228881836,1068500,0,0,1.0294862924806973e-07
2020-10-02,9.729999542236328,9.800000190734863,9.729999542236328,9.739999771118164,3925700,0,0,1.7831380008287732e-08
2020-10-05,9.800000190734863,9.800000190734863,9.6899995803833,9.710000038146973,3148000,0,0,3.49430147241304e-08
2020-10-06,9.739999771118164,9.75,9.670000076293944,9.68000030517578,1902400,0,0,4.2052104555327325e-08
2020-10-07,9.720000267028809,9.75,9.670000076293944,9.710000038146973,1325400,0,0,6.035907930138425e-08
2020-10-08,9.699999809265137,9.75,9.699999809265137,9.717000007629396,550300,0,0,9.085987776642429e-08
2020-10-09,9.760000228881836,9.770000457763672,9.722000122070312,9.75,2401500,0,0,1.9987647592487768e-08
2020-10-12,9.81999969482422,9.81999969482422,9.729999542236328,9.729999542236328,172300,0,0,5.223456331276299e-07
2020-10-13,9.850000381469728,9.850000381469728,9.670000076293944,9.699999809265137,1623900,0,0,1.1084445173704122e-07
2020-10-14,9.75,9.770000457763672,9.68000030517578,9.68000030517578,2177900,0,0,4.132428145823528e-08
2020-10-15,9.670000076293944,9.720000267028809,9.649999618530272,9.68000030517578,348000,0,0,2.0115128878889413e-07
2020-10-16,9.6899995803833,9.704999923706056,9.670000076293944,9.68000030517578,305000,0,0,1.1475359807248981e-07
2020-10-19,9.710000038146973,9.729999542236328,9.677000045776367,9.68000030517578,348700,0,0,1.5199167324336374e-07
2020-10-20,9.710000038146973,9.739999771118164,9.670000076293944,9.670000076293944,78200,0,0,8.951367624580403e-07
2020-10-21,9.729999542236328,9.729999542236328,9.649999618530272,9.65999984741211,292300,0,0,2.7369115191944813e-07
2020-10-22,9.65999984741211,9.670000076293944,9.630000114440918,9.649999618530272,1441900,0,0,2.7741148382708472e-08
2020-10-23,9.649999618530272,9.699999809265137,9.630000114440918,9.630000114440918,2067800,0,0,3.385225593588294e-08
2020-10-26,9.649999618530272,9.65999984741211,9.640000343322754,9.649999618530272,2394800,0,0,8.351221016099662e-09
2020-10-27,9.649999618530272,9.699999809265137,9.640000343322754,9.649999618530272,304100,0,0,1.973017623886314e-07
2020-10-28,9.739999771118164,9.739999771118164,9.630000114440918,9.649999618530272,1571500,0,0,6.999659985825395e-08
2020-10-29,9.65999984741211,9.699999809265137,9.619999885559082,9.649999618530272,1652900,0,0,4.839973604335089e-08
2020-10-30,9.649999618530272,9.6899995803833,9.600000381469728,9.630000114440918,1154300,0,0,7.796863806079375e-08
2020-11-02,9.630000114440918,9.640000343322754,9.600000381469728,9.630000114440918,716700,0,0,5.5811304385415575e-08
2020-11-03,9.630000114440918,9.699999809265137,9.619999885559082,9.6899995803833,189800,0,0,4.214959099370637e-07
2020-11-04,9.699999809265137,9.729999542236328,9.68000030517578,9.6899995803833,509800,0,0,9.80761809740033e-08
2020-11-05,9.760000228881836,9.779999732971191,9.729999542236328,9.770000457763672,1534500,0,0,3.2584027849373274e-08
2020-11-06,9.789999961853027,9.789999961853027,9.720000267028809,9.720000267028809,1444000,0,0,4.8476242953060086e-08
2020-11-09,9.699999809265137,9.725000381469728,9.65999984741211,9.670000076293944,163500,0,0,3.975567832270164e-07
2020-11-10,9.65999984741211,9.800000190734863,9.65999984741211,9.699999809265137,714700,0,0,1.9588686626941921e-07
2020-11-11,9.6899995803833,9.739999771118164,9.65999984741211,9.68000030517578,724500,0,0,1.1042087468054477e-07
2020-11-12,9.670000076293944,9.720000267028809,9.670000076293944,9.699999809265137,1502000,0,0,3.328907505650019e-08
2020-11-13,9.739999771118164,9.739999771118164,9.6899995803833,9.6899995803833,754800,0,0,6.624296599743414e-08
2020-11-16,9.699999809265137,9.729999542236328,9.6850004196167,9.699999809265137,151300,0,0,2.974165407774548e-07
2020-11-17,9.720000267028809,9.720000267028809,9.6899995803833,9.710000038146973,46000,0,0,6.52188840119735e-07
2020-11-18,9.739999771118164,9.739999771118164,9.670000076293944,9.739999771118164,301700,0,0,2.32017549964265e-07
2020-11-19,9.75,9.800000190734863,9.699999809265137,9.720000267028809,44500,0,0,2.247199583589361e-06
2020-11-20,9.710000038146973,9.734999656677246,9.6899995803833,9.710000038146973,995900,0,0,4.5185336172251547e-08
2020-11-23,9.789999961853027,9.789999961853027,9.710000038146973,9.75,134400,0,0,5.952375275748117e-07
2020-11-24,9.779999732971191,9.779999732971191,9.699999809265137,9.760000228881836,57200,0,0,1.398600064791166e-06
2020-11-25,9.760000228881836,9.765999794006348,9.699999809265137,9.760000228881836,1332400,0,0,4.953466281988213e-08
2020-11-27,9.800000190734863,9.850000381469728,9.770000457763672,9.829999923706056,416200,0,0,1.9221509780407185e-07
2020-11-30,9.880000114440918,9.899999618530272,9.826000213623049,9.880000114440918,1623700,0,0,4.557455497150124e-08
2020-12-01,9.869999885559082,9.880000114440918,9.81999969482422,9.880000114440918,1394300,0,0,4.303264693157801e-08
2020-12-02,9.880000114440918,9.885000228881836,9.84000015258789,9.869999885559082,1441000,0,0,3.122836661620077e-08
2020-12-03,9.880000114440918,9.880000114440918,9.859999656677246,9.869999885559082,513200,0,0,3.897205331970357e-08
2020-12-04,9.880000114440918,9.890000343322754,9.859999656677246,9.880000114440918,405400,0,0,7.400268042799166e-08
2020-12-07,9.880000114440918,9.979999542236328,9.869999885559082,9.9399995803833,2085300,0,0,5.2750039168103444e-08
2020-12-08,9.9399995803833,9.979999542236328,9.829999923706056,9.859999656677246,2296400,0,0,6.531946460994315e-08
2020-12-09,9.890000343322754,9.970000267028809,9.84000015258789,9.920000076293944,3394300,0,0,3.8299535822089375e-08
2020-12-10,9.93000030517578,9.93000030517578,9.880000114440918,9.90999984741211,7606800,0,0,6.5730912781804814e-09
2020-12-11,9.960000038146973,9.960000038146973,9.90999984741211,9.9399995803833,900000,0,0,5.555576748318144e-08
2020-12-14,9.960000038146973,9.979999542236328,9.9399995803833,9.979999542236328,1982500,0,0,2.0176525524856164e-08
2020-12-15,9.970000267028809,10.029999732971191,9.899999618530272,9.970000267028809,1162400,0,0,1.1183767587828457e-07
2020-12-16,9.949999809265137,10.0,9.9399995803833,9.94499969482422,1191600,0,0,5.0352819416498177e-08
2020-12-17,9.979999542236328,10.0,9.94499969482422,9.970000267028809,1483600,0,0,3.707219275800839e-08
2020-12-18,9.979999542236328,9.979999542236328,9.949999809265137,9.960000038146973,869000,0,0,3.4522132302866985e-08
2020-12-21,9.979999542236328,10.0,9.960000038146973,9.970000267028809,532800,0,0,7.507500347790418e-08
2020-12-22,10.029999732971191,10.029999732971191,9.970000267028809,10.0,755600,0,0,7.940638690098307e-08
2020-12-23,10.029999732971191,10.029999732971191,9.994999885559082,10.029999732971191,2353700,0,0,1.4870139530148012e-08
2020-12-24,10.079999923706056,10.100000381469728,10.010000228881836,10.039999961853027,2093000,0,0,4.300055068699982e-08
2020-12-28,10.109999656677246,10.18000030517578,10.039999961853027,10.079999923706056,4067900,0,0,3.4415876329986945e-08
2020-12-29,10.100000381469728,10.109999656677246,10.029999732971191,10.0600004196167,1784600,0,0,4.4827929903650505e-08
2020-12-30,10.039999961853027,10.079999923706056,10.020000457763672,10.06999969482422,3152700,0,0,1.9031137102287825e-08
2020-12-31,10.06999969482422,10.06999969482422,10.010000228881836,10.010000228881836,1266200,0,0,4.7385457228228416e-08
2021-01-04,10.029999732971191,10.079999923706056,10.020000457763672,10.039999961853027,1172700,0,0,5.1163525149128354e-08
2021-01-05,10.039999961853027,10.039999961853027,10.0,10.020000457763672,685700,0,0,5.833449300426913e-08
2021-01-06,10.0,10.020000457763672,10.0,10.010000228881836,636600,0,0,3.1417621369261504e-08
2021-01-07,10.0,10.039999961853027,10.0,10.029999732971191,1075500,0,0,3.719196825014165e-08
2021-01-08,10.050000190734863,10.050000190734863,10.020000457763672,10.029999732971191,738200,0,0,4.0639031388771894e-08
2021-01-11,10.050000190734863,14.0,10.029999732971191,13.199999809265137,108167500,0,0,3.670233912246109e-08
2021-01-12,14.989999771118164,15.630000114440918,13.0,14.149999618530272,112100500,0,0,2.346109173858205e-08
2021-01-13,15.100000381469728,17.1200008392334,14.5,16.719999313354492,94091500,0,0,2.7845244673890824e-08
2021-01-14,18.709999084472656,20.13999938964844,16.100000381469727,17.360000610351562,140983000,0,0,2.8655930205618485e-08
2021-01-15,17.809999465942383,21.0,16.200000762939453,18.36000061035156,184854200,0,0,2.5966406157179804e-08
2021-01-19,18.049999237060547,18.690000534057617,17.5,17.899999618530273,68336400,0,0,1.7413860461739528e-08
2021-01-20,18.350000381469727,18.729999542236328,17.799999237060547,18.059999465942383,27627700,0,0,3.366187938828716e-08
2021-01-21,18.09000015258789,18.25,17.110000610351562,17.809999465942383,23590500,0,0,4.8324511546954814e-08
2021-01-22,18.489999771118164,22.670000076293945,18.0,22.350000381469727,94164500,0,0,4.9594062266501136e-08
2021-01-25,26.770000457763672,27.299999237060547,18.549999237060547,24.950000762939453,117369700,0,0,7.455075713748948e-08
2021-01-26,24.3700008392334,24.65999984741211,22.3700008392334,24.440000534057617,41562200,0,0,5.5098118198235686e-08
2021-01-27,21.290000915527344,23.32999992370605,20.450000762939453,21.14999961853028,44960800,0,0,6.405578105297507e-08
2021-01-28,21.34000015258789,22.8799991607666,20.01000022888184,22.32999992370605,33334100,0,0,8.60979877028258e-08
2021-01-29,21.700000762939453,24.350000381469727,21.209999084472656,22.8799991607666,34280400,0,0,9.159756878557633e-08
2021-02-01,23.63999938964844,25.96999931335449,22.729999542236328,25.200000762939453,43231900,0,0,7.494465362656197e-08
2021-02-02,27.979999542236328,35.18000030517578,26.459999084472656,32.13999938964844,100196700,0,0,8.702882650529534e-08
2021-02-03,32.349998474121094,34.5,27.575000762939453,29.489999771118164,85281200,0,0,8.120194412204037e-08
2021-02-04,29.0,31.450000762939453,26.1299991607666,30.21999931335449,45385200,0,0,1.172188643472509e-07
2021-02-05,30.89999961853028,36.0,30.700000762939453,34.650001525878906,66665300,0,0,7.950161833908416e-08
2021-02-08,34.16999816894531,34.97999954223633,30.299999237060547,32.880001068115234,35684300,0,0,1.3115012218751054e-07
2021-02-09,31.700000762939453,33.689998626708984,30.21999931335449,33.310001373291016,28973300,0,0,1.1976541551547432e-07
2021-02-10,32.0,34.4900016784668,30.0,32.869998931884766,33355500,0,0,1.3461053434866205e-07
2021-02-11,32.25,33.15999984741211,31.200000762939453,31.5,26350000,0,0,7.438326696290918e-08
2021-02-12,35.040000915527344,41.369998931884766,33.5099983215332,39.97999954223633,69175900,0,0,1.1362339500247289e-07
2021-02-16,38.27000045776367,55.0,36.52000045776367,52.70000076293945,96883400,0,0,1.9074474618186733e-07
2021-02-17,54.66999816894531,59.5,50.29999923706055,56.22999954223633,63907700,0,0,1.4395762580940098e-07
2021-02-18,55.810001373291016,64.86000061035156,55.54999923706055,58.04999923706055,76982700,0,0,1.209362801420451e-07
2021-02-19,60.09000015258789,61.970001220703125,50.31999969482422,52.93999862670898,59997900,0,0,1.941734881700677e-07
2021-02-22,62.869998931884766,63.20000076293945,56.08000183105469,57.369998931884766,88152900,0,0,8.076874308031575e-08
2021-02-23,35.02000045776367,43.93999862670898,30.0,35.209999084472656,190447900,0,0,7.319586420595336e-08
2021-02-24,35.63999938964844,35.720001220703125,27.850000381469727,28.700000762939453,142471900,0,0,5.523896880180161e-08
2021-02-25,29.709999084472656,32.380001068115234,26.709999084472656,27.81999969482422,82266000,0,0,6.892278685778545e-08
2021-02-26,31.25,32.52000045776367,28.5,30.75,68871000,0,0,5.8370002726309656e-08
2021-03-01,32.4900016784668,32.540000915527344,29.82999992370605,30.6299991607666,42153800,0,0,6.428841508526609e-08
2021-03-02,30.0,30.38999938964844,26.559999465942383,27.770000457763672,35676700,0,0,1.073529761358549e-07
2021-03-03,27.64999961853028,27.96999931335449,23.93000030517578,24.200000762939453,43884200,0,0,9.206044563142797e-08
2021-03-04,23.88999938964844,25.540000915527344,21.434999465942383,24.34000015258789,62235600,0,0,6.595905638549256e-08
2021-03-05,24.520000457763672,25.18000030517578,20.39999961853028,24.39999961853028,53893400,0,0,8.869361900799556e-08
2021-03-08,24.34000015258789,25.18000030517578,22.0,22.09000015258789,29814500,0,0,1.0665952154742765e-07
2021-03-09,23.26000022888184,25.0,22.799999237060547,24.459999084472656,31214900,0,0,7.04791866364926e-08
2021-03-10,25.104999542236328,27.26000022888184,24.309999465942383,24.700000762939453,32947400,0,0,8.953667855246403e-08
2021-03-11,25.790000915527344,27.18000030517578,25.309999465942383,26.84000015258789,24459400,0,0,7.64532588384588e-08
2021-03-12,25.5,27.989999771118164,25.100000381469727,26.770000457763672,20225400,0,0,1.4288960364929434e-07
2021-03-15,27.459999084472656,28.799999237060547,27.030000686645508,28.690000534057617,23939800,0,0,7.393539421444786e-08
2021-03-16,31.059999465942383,32.970001220703125,29.200000762939453,31.100000381469727,67588700,0,0,5.577856147201638e-08
2021-03-17,29.690000534057617,30.68000030517578,28.14999961853028,29.5,40917100,0,0,6.183235582789368e-08
2021-03-18,28.799999237060547,29.420000076293945,26.799999237060547,26.89999961853028,22129300,0,0,1.183951069050263e-07
2021-03-19,26.6200008392334,27.450000762939453,25.790000915527344,26.8799991607666,19575400,0,0,8.480030279902885e-08
2021-03-22,27.479999542236328,27.6299991607666,26.020000457763672,26.14999961853028,16147200,0,0,9.970760893547673e-08
2021-03-23,26.14999961853028,26.21999931335449,23.75,24.049999237060547,23012600,0,0,1.0733247496391073e-07
2021-03-24,24.450000762939453,24.479999542236328,22.239999771118164,22.559999465942383,24048700,0,0,9.314431845040125e-08
2021-03-25,21.709999084472656,24.239999771118164,21.020000457763672,24.030000686645508,30779800,0,0,1.0461404276033284e-07
2021-03-26,23.059999465942383,23.920000076293945,22.06999969482422,23.020000457763672,18171700,0,0,1.0180667639624949e-07
2021-03-29,22.8799991607666,22.959999084472656,21.350000381469727,21.350000381469727,21663600,0,0,7.431815132309171e-08
2021-03-30,21.18000030517578,23.64999961853028,21.06999969482422,23.51000022888184,18201200,0,0,1.4174889148550945e-07
2021-03-31,24.059999465942383,24.22800064086914,22.780000686645508,23.18000030517578,15298900,0,0,9.464732459350886e-08
2021-04-01,24.25,24.46999931335449,23.209999084472656,23.780000686645508,12839800,0,0,9.813238748904469e-08
2021-04-05,24.549999237060547,24.61000061035156,23.0,23.0,13238200,0,0,1.2161778869873264e-07
2021-04-06,23.049999237060547,24.959999084472656,23.020000457763672,24.459999084472656,19840000,0,0,9.7782188846219e-08
2021-04-07,24.11000061035156,24.46999931335449,22.700000762939453,22.81999969482422,15341900,0,0,1.1537023122397089e-07
2021-04-08,23.059999465942383,23.3700008392334,22.65999984741211,23.15999984741211,7922300,0,0,8.962056370262285e-08
2021-04-09,22.979999542236328,23.34000015258789,22.76000022888184,22.96999931335449,7636400,0,0,7.595200928527247e-08
2021-04-12,22.93000030517578,23.450000762939453,21.770000457763672,22.030000686645508,10594100,0,0,1.585788604200245e-07
2021-04-13,21.959999084472656,22.71999931335449,21.56999969482422,22.09000015258789,16121600,0,0,7.133284652455549e-08
2021-04-14,22.020000457763672,22.25,21.540000915527344,21.729999542236328,11900800,0,0,5.965977786977818e-08
2021-04-15,21.82999992370605,22.100000381469727,19.81999969482422,20.1200008392334,25602200,0,0,8.905487366888422e-08
2021-04-16,20.06999969482422,20.5,19.25,19.520000457763672,17044000,0,0,7.333959164515371e-08
2021-04-19,19.8700008392334,20.32999992370605,18.68000030517578,19.540000915527344,19552400,0,0,8.438859774402496e-08
2021-04-20,19.520000457763672,19.71999931335449,18.309999465942383,18.450000762939453,18227300,0,0,7.735648436203439e-08
2021-04-21,18.299999237060547,19.88999938964844,17.6200008392334,19.88999938964844,22545200,0,0,1.0068655635856145e-07
2021-04-22,20.200000762939453,20.64999961853028,18.89999961853028,19.65999984741211,17422600,0,0,1.0044425057109733e-07
2021-04-23,19.700000762939453,20.729999542236328,19.61000061035156,20.549999237060547,13232800,0,0,8.463809109823813e-08
2021-04-26,20.670000076293945,24.290000915527344,20.40999984741211,23.8700008392334,55779500,0,0,6.955962438019764e-08
2021-04-27,24.06999969482422,24.32999992370605,22.5,22.739999771118164,18122300,0,0,1.0098055565276232e-07
2021-04-28,22.549999237060547,24.239999771118164,22.100000381469727,23.040000915527344,19167600,0,0,1.1164670535948358e-07
2021-04-29,23.290000915527344,23.38999938964844,21.530000686645508,22.06999969482422,11527100,0,0,1.6135877219794485e-07
2021-04-30,21.350000381469727,22.030000686645508,21.09000015258789,21.09000015258789,10569700,0,0,8.893351126877936e-08
2021-05-03,21.190000534057617,21.190000534057617,19.8799991607666,19.90999984741211,13445700,0,0,9.742901993135469e-08
2021-05-04,19.59000015258789,19.84000015258789,18.950000762939453,19.170000076293945,12509800,0,0,7.114417413934977e-08
2021-05-05,19.68000030517578,19.979999542236328,19.1200008392334,19.18000030517578,4697400,0,0,1.8307972559350485e-07
2021-05-06,19.18000030517578,19.350000381469727,18.57999992370605,18.959999084472656,10453500,0,0,7.365958365749958e-08
2021-05-07,19.049999237060547,19.71999931335449,18.75,19.280000686645508,14552700,0,0,6.665425064451903e-08
2021-05-10,19.540000915527344,19.56999969482422,18.6299991607666,18.63999938964844,9802700,0,0,9.589200261740309e-08
2021-05-11,17.690000534057617,18.89999961853028,17.399999618530273,18.600000381469727,14343000,0,0,1.0458063166701528e-07
2021-05-12,18.25,18.540000915527344,17.75,17.799999237060547,7991200,0,0,9.88588591860226e-08
2021-05-13,17.899999618530273,18.86000061035156,17.25,17.25,13384700,0,0,1.202866414900269e-07
2021-05-14,17.760000228881836,18.15999984741211,17.510000228881836,17.940000534057617,6623200,0,0,9.81398143692284e-08
2021-05-17,18.229999542236328,18.709999084472656,18.030000686645508,18.309999465942383,6347900,0,0,1.071217879656498e-07
2021-05-18,18.690000534057617,19.670000076293945,18.520000457763672,19.3799991607666,11575500,0,0,9.934772740099982e-08
2021-05-19,18.90999984741211,19.049999237060547,18.61000061035156,18.96999931335449,6402800,0,0,6.871972054554013e-08
2021-05-20,19.170000076293945,20.049999237060547,19.14999961853028,19.790000915527344,7769800,0,0,1.1583304828055721e-07
2021-05-21,20.170000076293945,20.3700008392334,19.507999420166016,19.809999465942383,6881500,0,0,1.2526359355771022e-07
2021-05-24,20.14999961853028,20.18000030517578,19.32999992370605,19.39999961853028,6796200,0,0,1.2506994812832561e-07
2021-05-25,19.600000381469727,20.57999992370605,19.1299991607666,20.280000686645508,15197400,0,0,9.541110735648553e-08
2021-05-26,20.25,21.100000381469727,19.711000442504883,19.989999771118164,15699600,0,0,8.847358779617596e-08
2021-05-27,20.18000030517578,20.190000534057617,19.450000762939453,19.8799991607666,7189000,0,0,1.0293500780611549e-07
2021-05-28,19.549999237060547,20.170000076293945,19.5,19.71999931335449,6933300,0,0,9.663509098033337e-08
2021-06-01,20.0,22.40999984741211,19.780000686645508,21.559999465942383,22530400,0,0,1.1673113485630977e-07
2021-06-02,22.049999237060547,23.6299991607666,21.63500022888184,23.559999465942383,21110800,0,0,9.45013420564245e-08
2021-06-03,23.25,24.59000015258789,22.01000022888184,22.959999084472656,18875700,0,0,1.36683668616584e-07
2021-06-04,24.06999969482422,24.32999992370605,23.3799991607666,23.950000762939453,12911200,0,0,7.357958694307679e-08
2021-06-07,24.799999237060547,26.540000915527344,24.309999465942383,26.5,23162400,0,0,9.627678692989332e-08
