Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,ILLIQ
2012-04-19,32.0,35.849998474121094,30.90999984741211,35.47999954223633,14124400,0,0,3.497492726564657e-07
2012-04-20,35.25,36.63999938964844,33.5,36.20000076293945,1796600,0,0,1.747745402231124e-06
2012-04-23,36.77999877929688,37.2400016784668,35.7599983215332,35.93000030517578,930700,0,0,1.5902045309268226e-06
2012-04-24,36.040000915527344,37.34000015258789,34.650001525878906,35.79999923706055,506200,0,0,5.314102383858128e-06
2012-04-25,36.77999877929688,37.150001525878906,34.56999969482422,34.720001220703125,520500,0,0,4.956775852170389e-06
2012-04-26,34.59000015258789,35.29999923706055,33.34000015258789,35.11000061035156,234000,0,0,8.37606446355836e-06
2012-04-27,36.0,36.970001220703125,35.02000045776367,35.060001373291016,380800,0,0,5.120800322845203e-06
2012-04-30,36.130001068115234,36.130001068115234,33.599998474121094,33.95000076293945,301600,0,0,8.388602765232562e-06
2012-05-01,34.290000915527344,36.93999862670898,33.93000030517578,35.90999984741211,679500,0,0,4.429725270836208e-06
2012-05-02,35.5099983215332,36.20000076293945,35.20000076293945,35.279998779296875,260000,0,0,3.846153846153846e-06
2012-05-03,36.5,36.5,32.20000076293945,32.68000030517578,1026700,0,0,4.188174965482173e-06
2012-05-04,32.31999969482422,32.59000015258789,31.76000022888184,32.06999969482422,439300,0,0,1.8893692777283284e-06
2012-05-07,31.75,33.029998779296875,31.75,32.93000030517578,285900,0,0,4.477085621884837e-06
2012-05-08,33.0,34.150001525878906,32.310001373291016,32.75,329300,0,0,5.587610545362559e-06
2012-05-09,32.0099983215332,34.16999816894531,32.0099983215332,32.86000061035156,356800,0,0,6.053811231536181e-06
2012-05-10,33.31999969482422,33.95000076293945,31.530000686645508,31.790000915527344,383000,0,0,6.318538058208735e-06
2012-05-11,31.32999992370605,32.22999954223633,29.46999931335449,31.36000061035156,1023400,0,0,2.696892934221064e-06
2012-05-14,31.280000686645508,32.91999816894531,30.43000030517578,31.020000457763672,702600,0,0,3.5439764642321824e-06
2012-05-15,31.38999938964844,31.850000381469727,31.200000762939453,31.6200008392334,351900,0,0,1.847114573828569e-06
2012-05-16,31.63999938964844,31.89999961853028,30.40999984741211,30.96999931335449,238000,0,0,6.2605032399922856e-06
2012-05-17,31.11000061035156,31.18000030517578,29.8700008392334,30.6200008392334,404400,0,0,3.2393656427853185e-06
2012-05-18,31.09000015258789,31.09000015258789,28.489999771118164,29.059999465942383,814000,0,0,3.1941036627392217e-06
2012-05-21,29.479999542236328,30.13999938964844,28.81999969482422,30.020000457763672,599000,0,0,2.2036722785045388e-06
2012-05-22,30.420000076293945,32.54999923706055,30.09000015258789,31.6299991607666,508400,0,0,4.838707876618128e-06
2012-05-23,31.100000381469727,35.79999923706055,30.0,34.88999938964844,799000,0,0,7.259072887434977e-06
