Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,ILLIQ
1962-01-02,1.6515909060099443,1.6515909060099443,1.6330335140228271,1.6330335140228271,407940,0.0,0.0,4.5490493668473665e-08
1962-01-03,1.6330335474172677,1.6473083496093748,1.6330335474172677,1.647308349609375,305955,0.0,0.0,4.66565416224847e-08
1962-01-04,1.6473074235520069,1.6473074235520069,1.6301777132702928,1.6308914422988892,274575,0.0,0.0,6.238627071551978e-08
1962-01-05,1.628750784458788,1.628750784458788,1.5959188134369473,1.5987738370895386,384405,0.0,0.0,8.540984384136723e-08
1962-01-08,1.597347081253788,1.597347081253788,1.5559503359235092,1.5687974691390991,572685,0.0,0.0,7.228536687756588e-08
1962-01-09,1.575933117031492,1.607337717332404,1.575933117031492,1.587352991104126,517770,0.0,0.0,6.065357263053452e-08
1962-01-10,1.590210199356079,1.597347497446603,1.590210199356079,1.590210199356079,313800,0.0,0.0,2.2744735788795383e-08
1962-01-11,1.5944913391523703,1.607338786125183,1.5944913391523703,1.607338786125183,337335,0.0,0.0,3.8085128945448337e-08
1962-01-12,1.610195279121399,1.6216149583691752,1.610195279121399,1.610195279121399,462855,0.0,0.0,2.4672260746402903e-08
1962-01-15,1.6159026289210598,1.620898944819402,1.6159026289210598,1.6173301935195925,266730,0.0,0.0,1.8731735831523086e-08
1962-01-16,1.615904603005249,1.615904603005249,1.6002024412155154,1.6002024412155151,266730,0.0,0.0,5.886912529424405e-08
1962-01-17,1.593064149335367,1.593064149335367,1.5702244904795684,1.574506759643555,439320,0.0,0.0,5.1988661694889006e-08
1962-01-18,1.5787906646728518,1.5944928297468892,1.5787906646728518,1.5787906646728516,392250,0.0,0.0,4.003101357307185e-08
1962-01-19,1.578789651692684,1.5830719216771418,1.561659824170497,1.5802170038223269,423630,0.0,0.0,5.054433705508284e-08
1962-01-22,1.5802160229552789,1.595918381803336,1.5759336488311986,1.5773611068725586,290265,0.0,0.0,6.884995770119522e-08
1962-01-23,1.5766489333641989,1.578790122393685,1.5588053710584229,1.5616602897644043,392250,0.0,0.0,5.0949015513734744e-08
1962-01-24,1.5616602691992998,1.5702252388000488,1.5538092428612384,1.5702252388000488,431475,0.0,0.0,3.804622733370503e-08
1962-01-25,1.570224208215336,1.5830713337911235,1.5502394702598237,1.5530943870544434,337335,0.0,0.0,9.732717782412101e-08
1962-01-26,1.5530956018730264,1.5588055467262625,1.5445307379920767,1.545244574546814,258885,0.0,0.0,5.5139574460419654e-08
1962-01-29,1.545243355910672,1.5559494006192236,1.518834948539734,1.518834948539734,611910,0.0,0.0,6.06534491665273e-08
1962-01-30,1.518835786144053,1.5274006479937707,1.49956476688385,1.49956476688385,776655,0.0,0.0,3.5840728650328474e-08
1962-01-31,1.5145531025497592,1.5473849773406982,1.5145531025497592,1.5473849773406982,800190,0.0,0.0,4.10300988401993e-08
1962-02-01,1.5630875436064242,1.587354776607859,1.5630875436064242,1.5830721855163574,674670,0.0,0.0,3.596904116299057e-08
1962-02-02,1.583071776199626,1.593064308166504,1.5759344822184749,1.593064308166504,533460,0.0,0.0,3.211079733818703e-08
1962-02-05,1.5930640883939509,1.5930640883939509,1.5645144892169092,1.5730793476104736,329490,0.0,0.0,8.664784720945004e-08
1962-02-06,1.573293075379074,1.5761483804634449,1.5675823583980824,1.5747206211090088,274575,0.000956,0.0,3.1197385287671856e-08
1962-02-07,1.5761491060256956,1.58471523884663,1.5761491060256956,1.5761491060256958,266730,0.0,0.0,3.211537067796853e-08
