Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,ILLIQ
1998-03-23,13.423110008239744,13.423110008239744,13.423110008239744,13.423110008239746,1073,0.0,0.0,0.0
1998-03-24,13.60954036650392,13.935796737670897,13.60954036650392,13.935796737670898,116711,0.0,0.0,2.7954209214810537e-06
1998-03-25,14.12222638008583,14.145529747009276,13.98240160117981,14.145529747009276,27891,0.0,0.0,5.848773648469686e-06
1998-03-26,14.052322419010284,14.075627326965334,13.912499074437768,14.075627326965332,76163,0.0,0.0,2.14183071212488e-06
1998-03-27,14.029012946436268,14.029012946436268,13.56293177335876,13.749364852905272,847444,0.0,0.0,5.499846279842783e-07
1998-03-30,13.562935585436364,13.726063812994944,13.329895696292452,13.399808883666992,384890,0.0,0.0,1.0293021816687687e-06
1998-03-31,13.469722398871712,13.58624235947842,13.236682477658295,13.353200912475586,644701,0.0,0.0,5.422046527306797e-07
1998-04-01,13.05024271864379,13.096850984467755,12.584163111981434,13.003634452819824,1004918,0.0,0.0,5.10178813083576e-07
1998-04-02,13.003633708839615,13.65614634146546,13.003633708839615,13.609538078308104,1046539,0.0,0.0,6.2349576329773e-07
1998-04-03,13.562939570240722,13.889196121212365,13.329899612629454,13.819284439086914,766990,0.0,0.0,7.292096488649251e-07
1998-04-06,13.772669783257085,13.865886333577288,13.423110008239744,13.423110008239746,417715,0.0,0.0,1.059996230294684e-06
1998-04-07,13.516328862306896,13.516328862306896,12.863815950427917,13.16676902770996,1516388,0.0,0.0,4.303073566125431e-07
1998-04-08,13.16677278606492,13.23668446778222,12.887123007616418,13.120162963867188,602007,0.0,0.0,5.806601254899062e-07
1998-04-09,13.143464440884795,13.446415999698678,12.863816261291504,12.863816261291504,711209,0.0,0.0,8.191681185237725e-07
1998-04-13,12.67738170695607,12.91042232513428,12.584165917421483,12.910422325134276,1257864,0.0,0.0,2.5937335650976245e-07
1998-04-14,12.9570360977109,13.51633259796044,12.9570360977109,13.493027687072754,1577532,0.0,0.0,3.545389255175422e-07
1998-04-15,13.889185287128608,13.889185287128608,13.609537250973077,13.86588191986084,596858,0.0,0.0,4.6853361462111894e-07
1998-04-16,13.85935634992175,13.85935634992175,13.089391768784369,13.13605499267578,422864,0.020975,0.0,1.8208326581061128e-06
1998-04-17,13.136052647298298,13.182718918133258,12.762736993175023,12.832734107971191,788444,0.0,0.0,5.326718510867387e-07
1998-04-20,12.809406483663254,12.83273809869889,12.482754707336426,12.482754707336426,577120,0.0,0.0,6.06430883286776e-07
1998-04-21,12.529415327603134,12.669408799217798,11.85278034210205,11.85278034210205,825346,0.0,0.0,9.894377111123669e-07
1998-04-22,11.852780255705124,12.132767960712366,11.852780255705124,12.06277084350586,1218817,0.0,0.0,2.297208727866793e-07
1998-04-23,11.8994454641431,11.992774963378904,11.759452742927117,11.992774963378906,976169,0.0,0.0,2.390182647182911e-07
1998-04-24,11.94611134427342,12.179433571887184,11.94611134427342,12.132769584655762,862676,0.0,0.0,2.704633345702969e-07
1998-04-27,12.062772458080302,12.179433571887184,11.94611134427342,12.132769584655762,861818,0.0,0.0,2.707325997063944e-07
1998-04-28,12.1561006424318,12.599413465752146,12.132769031788708,12.436087608337402,305509,0.0,0.0,1.5274326908976107e-06
1998-04-29,12.529416828138542,12.529416828138542,12.272762226744245,12.36609172821045,948279,0.0,0.0,2.70653047672992e-07
1998-04-30,12.342756062828087,12.412753174601402,11.9461088180542,11.9461088180542,1989240,0.0,0.0,2.345842414928329e-07
1998-05-01,11.946110097771063,12.506083232850605,11.946110097771063,12.45941925048828,940341,0.0,0.0,5.955000739939465e-07
1998-05-04,12.786069869995115,12.85606622373832,12.69274114373125,12.786069869995115,462340,0.0,0.0,3.532575161289739e-07
1998-05-05,12.786069869995115,12.786069869995115,12.69274114373125,12.786069869995115,227844,0.0,0.0,4.096167828157268e-07
1998-05-06,12.78606899231755,12.879398475993762,12.319424629211426,12.319424629211426,743605,0.0,0.0,7.530528261406743e-07
1998-05-07,12.132767018964316,12.272759714873496,11.899443313053265,11.9461088180542,869542,0.0,0.0,4.2932532507944563e-07
1998-05-08,11.946112362467266,12.226099364995257,11.946112362467266,12.039441108703612,607156,0.0,0.0,4.611450805525935e-07
1998-05-11,12.039442966139433,12.10943934566094,11.75945592041526,11.806119918823242,1053834,0.0,0.0,3.321048905669018e-07
1998-05-12,11.782786865284208,11.876115614543076,11.386137962341309,11.386137962341309,1263871,0.0,0.0,3.876801130825597e-07
1998-05-13,11.479464539405935,12.41275408475138,11.479464539405935,12.296092987060549,2205070,0.0,0.0,4.232471283657398e-07
1998-05-14,12.202765685583389,12.272762046838086,11.89944557408347,12.22609806060791,356141,0.0,0.0,1.048226608996479e-06
1998-05-15,12.226094692973115,12.506080824689574,12.062768876607851,12.38942050933838,380599,0.0,0.0,1.1647743375093548e-06
1998-05-18,12.482754734401084,12.692744616910057,12.436089976590646,12.506086349487305,539146,0.0,0.0,4.760392181698635e-07
1998-05-19,12.552751080081322,12.692744589390106,12.459422328481796,12.482754707336426,433805,0.0,0.0,5.378505570666761e-07
1998-05-20,12.576083511088504,13.22938630263239,12.576083511088504,13.2060546875,652424,0.0,0.0,1.0013469638515515e-06
1998-05-21,13.182718918133258,13.182718918133258,12.786069364773748,12.832734107971191,607370,0.0,0.0,6.530608251304989e-07
1998-05-22,12.87939938753259,12.87939938753259,12.669408798217772,12.669408798217772,535284,0.0,0.0,3.922975267611528e-07
