Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,ILLIQ
2010-01-05,35.0,35.0,35.0,35.0,10000,0,0,0.0
2010-01-06,35.0,35.0,35.0,35.0,0,0,0,
2010-01-07,35.25,35.5,35.0,35.0,9800,0,0,5.102040816326531e-05
2010-01-08,34.54999923706055,34.54999923706055,33.5,33.5,32200,0,0,3.260867195840208e-05
2010-01-11,33.5,33.5,33.5,33.5,3700,0,0,0.0
2010-01-12,33.5,33.54999923706055,33.5,33.5,5100,0,0,9.80377197265625e-06
2010-01-13,33.0099983215332,33.0099983215332,32.5,32.75,226300,0,0,2.2536381861829567e-06
2010-01-14,32.75,32.75,32.75,32.75,150500,0,0,0.0
2010-01-15,32.5,32.5,32.25,32.25,45500,0,0,5.494505494505494e-06
2010-01-19,32.25,32.25,31.75,32.0,19400,0,0,2.577319587628866e-05
2010-01-20,31.5,31.75,31.5,31.75,600,0,0,0.0004166666666666
2010-01-21,31.5,31.600000381469727,31.5,31.600000381469727,600,0,0,0.0001666673024495
2010-01-22,31.5,31.5,31.5,31.5,200,0,0,0.0
2010-01-25,31.100000381469727,31.25,31.0,31.25,1300,0,0,0.0001923076923076
2010-01-26,31.0,31.0,30.75,30.75,300,0,0,0.0008333333333333
2010-01-27,30.549999237060547,31.0,30.549999237060547,30.75,77000,0,0,5.84416575246043e-06
2010-01-28,31.0,31.0,30.75,30.75,10400,0,0,2.403846153846154e-05
2010-01-29,30.850000381469727,30.850000381469727,30.5,30.6299991607666,30700,0,0,1.1400663891522038e-05
2010-02-01,30.25,30.5,30.25,30.5,3500,0,0,7.142857142857143e-05
2010-02-02,30.5,30.5,30.5,30.5,600,0,0,0.0
2010-02-03,30.100000381469727,30.100000381469727,29.75,29.75,5200,0,0,6.730776566725511e-05
2010-02-04,30.0,30.25,30.0,30.25,29400,0,0,8.503401360544217e-06
2010-02-05,30.479999542236328,30.5,30.0,30.5,1800,0,0,0.0002777777777777
2010-02-08,30.0,30.0,29.75,29.850000381469727,47400,0,0,5.274261603375527e-06
2010-02-09,29.100000381469727,29.799999237060547,29.100000381469727,29.799999237060547,29700,0,0,2.356898503672796e-05
2010-02-10,29.39999961853028,29.850000381469727,29.39999961853028,29.75,107600,0,0,4.18216322434436e-06
2010-02-11,29.739999771118164,29.739999771118164,29.5,29.739999771118164,10000,0,0,2.3999977111816407e-05
2010-02-12,29.739999771118164,29.739999771118164,29.739999771118164,29.739999771118164,100,0,0,0.0
2010-02-16,29.739999771118164,29.739999771118164,29.739999771118164,29.739999771118164,0,0,0,
2010-02-17,29.739999771118164,29.739999771118164,29.739999771118164,29.739999771118164,0,0,0,
2010-02-18,29.100000381469727,29.700000762939453,29.100000381469727,29.700000762939453,1700,0,0,0.0003529414008645
2010-02-19,29.700000762939453,29.700000762939453,29.700000762939453,29.700000762939453,0,0,0,
2010-02-22,29.100000381469727,29.71999931335449,29.100000381469727,29.700000762939453,19700,0,0,3.147202699922668e-05
2010-02-23,29.700000762939453,29.700000762939453,29.700000762939453,29.700000762939453,0,0,0,
2010-02-24,29.700000762939453,29.700000762939453,29.700000762939453,29.700000762939453,0,0,0,
